"","Stimulus","X","Subject","Trial","Block","ACC","RT","Sex","RTlog","cTrial","condition","WordGender"
"2722","apprenticeship",14443,213,56,2,1,763,"male",6.63725803128446,-0.57775660733263,"none","male"
"2723","apprenticeship",17996,306,74,2,1,661,"male",6.49375383985169,-0.254584546731413,"none","male"
"2724","apprenticeship",14233,212,184,7,1,681,"male",6.52356230614951,1.72035582360936,"male-real","male"
"2725","apprenticeship",28169,411,188,4,1,936,"male",6.84161547647759,1.79217183707629,"female-real","male"
"2726","apprenticeship",12248,209,72,7,1,1586,"female",7.36897040219479,-0.290492553464882,"male-real","male"
"2727","apprenticeship",12988,210,138,7,1,997,"male",6.90475076996184,0.89447166873958,"male-real","male"
"2728","apprenticeship",3507,107,40,7,1,577,"female",6.3578422665081,-0.865020661200379,"female-real","male"
"2729","apprenticeship",15607,302,52,7,1,674,"female",6.51323011091231,-0.649572620799567,"female-real","male"
"2730","apprenticeship",24192,405,9,4,1,615,"female",6.42162226780652,-1.42159476556914,"female-real","male"
"2731","apprenticeship",3505,107,40,7,1,577,"female",6.3578422665081,-0.865020661200379,"female-real","male"
"2732","apprenticeship",24279,405,31,2,1,605,"female",6.40522845803084,-1.02660669150099,"none","male"
"2733","apprenticeship",16987,304,126,7,1,744,"male",6.61204103483309,0.679023628338769,"female-real","male"
"2734","apprenticeship",24278,405,31,2,1,605,"female",6.40522845803084,-1.02660669150099,"none","male"
"2735","apprenticeship",1990,104,90,2,1,536,"female",6.2841341610708,0.0326795071363351,"none","male"
"2736","apprenticeship",1989,104,90,2,1,536,"female",6.2841341610708,0.0326795071363351,"none","male"
"2737","apprenticeship",13629,211,170,7,1,624,"male",6.43615036836943,1.46899977647508,"male-real","male"
"2738","apprenticeship",25129,406,110,7,1,854,"male",6.74993119378857,0.391759574471021,"male-real","male"
"2739","apprenticeship",715,102,36,7,1,803,"male",6.68835471394676,-0.936836674667316,"female-real","male"
"2740","apprenticeship",2900,106,32,2,1,611,"female",6.4150969591716,-1.00865268813425,"none","male"
"2741","apprenticeship",17995,306,74,2,1,661,"male",6.49375383985169,-0.254584546731413,"none","male"
"2742","apprenticeship",11521,208,19,2,1,602,"female",6.40025744530882,-1.2420547319018,"none","male"
"2743","apprenticeship",11520,208,19,2,1,602,"female",6.40025744530882,-1.2420547319018,"none","male"
"2744","apprenticeship",19167,308,76,4,1,607,"female",6.4085287910595,-0.218676539997945,"male-real","male"
"2745","apprenticeship",13414,211,88,2,1,958,"male",6.86484777797086,-0.00322849959713342,"none","male"
"2746","apprenticeship",26867,409,111,7,1,523,"female",6.25958146406492,0.409713577837755,"male-real","male"
"2747","apprenticeship",3860,107,162,4,1,641,"female",6.46302945692067,1.3253677495412,"male-real","male"
"2748","apprenticeship",25618,407,92,7,0,745,"female",6.61338421837956,0.0685875138698037,"male-real","male"
"2749","apprenticeship",1083,102,163,4,1,684,"male",6.52795791762255,1.34332175290794,"male-real","male"
"2750","apprenticeship",19168,308,76,4,1,607,"female",6.4085287910595,-0.218676539997945,"male-real","male"
"2751","apprenticeship",13963,212,78,2,1,652,"male",6.48004456192665,-0.182768533264476,"none","male"
"2752","apprenticeship",17728,306,8,4,1,637,"male",6.45676965557216,-1.43954876893588,"male-real","male"
"2753","apprenticeship",14444,213,56,2,1,763,"male",6.63725803128446,-0.57775660733263,"none","male"
"2754","apprenticeship",8202,202,68,7,1,523,"male",6.25958146406492,-0.362308566931819,"male-real","male"
"2755","apprenticeship",4302,108,93,7,1,646,"female",6.4707995037826,0.0865415172365379,"female-real","male"
"2756","apprenticeship",16945,304,104,4,1,567,"male",6.34035930372775,0.284035554270615,"male-real","male"
"2757","apprenticeship",13416,211,88,2,1,958,"male",6.86484777797086,-0.00322849959713342,"none","male"
"2758","apprenticeship",26495,409,10,2,1,608,"female",6.41017488196617,-1.40364076220241,"none","male"
"2759","apprenticeship",16200,303,57,7,1,878,"female",6.77764659363512,-0.559802603965896,"female-real","male"
"2760","apprenticeship",23010,402,193,7,1,664,"female",6.49828214947643,1.88194185390997,"male-real","male"
"2761","apprenticeship",13415,211,88,2,1,958,"male",6.86484777797086,-0.00322849959713342,"none","male"
"2762","apprenticeship",27423,410,99,7,0,1038,"male",6.94505106372583,0.194265537436944,"male-real","male"
"2763","apprenticeship",106,101,29,4,1,691,"female",6.53813982376767,-1.06251469823446,"male-real","male"
"2764","apprenticeship",3269,106,152,7,1,519,"female",6.25190388316589,1.14582771587386,"female-real","male"
"2765","apprenticeship",14445,213,56,2,1,763,"male",6.63725803128446,-0.57775660733263,"none","male"
"2766","apprenticeship",16986,304,126,7,1,744,"male",6.61204103483309,0.679023628338769,"female-real","male"
"2767","apprenticeship",4691,109,49,2,1,644,"female",6.46769872610435,-0.70343463089977,"none","male"
"2768","apprenticeship",26423,408,179,4,1,759,"female",6.63200177739563,1.63058580677569,"female-real","male"
"2769","apprenticeship",6980,113,48,2,1,648,"male",6.47389069635227,-0.721388634266504,"none","male"
"2770","apprenticeship",4304,108,93,7,1,646,"female",6.4707995037826,0.0865415172365379,"female-real","male"
"2771","apprenticeship",15605,302,52,7,1,674,"female",6.51323011091231,-0.649572620799567,"female-real","male"
"2772","apprenticeship",21195,311,177,7,1,727,"male",6.58892647753352,1.59467780004222,"female-real","male"
"2773","apprenticeship",288,101,74,2,1,544,"female",6.29894924685594,-0.254584546731413,"none","male"
"2774","apprenticeship",3268,106,152,7,1,519,"female",6.25190388316589,1.14582771587386,"female-real","male"
"2775","apprenticeship",24446,405,74,7,1,512,"female",6.23832462503951,-0.254584546731413,"male-real","male"
"2776","apprenticeship",7685,201,82,2,1,580,"female",6.36302810354046,-0.110952519797539,"none","male"
"2777","apprenticeship",5155,110,12,2,1,642,"male",6.46458830368996,-1.36773275546894,"none","male"
"2778","apprenticeship",1082,102,163,4,1,684,"male",6.52795791762255,1.34332175290794,"male-real","male"
"2779","apprenticeship",18456,307,36,4,0,532,"male",6.27664348934164,-0.936836674667316,"male-real","male"
"2780","apprenticeship",5831,111,48,2,1,793,"female",6.67582322163485,-0.721388634266504,"none","male"
"2781","apprenticeship",28418,412,66,7,1,918,"male",6.82219739062049,-0.398216573665287,"male-real","male"
"2782","apprenticeship",18457,307,36,4,0,532,"male",6.27664348934164,-0.936836674667316,"male-real","male"
"2783","apprenticeship",8203,202,68,7,1,523,"male",6.25958146406492,-0.362308566931819,"male-real","male"
"2784","apprenticeship",17709,305,199,7,1,801,"female",6.68586094706836,1.98966587411037,"female-real","male"
"2785","apprenticeship",23247,403,70,4,1,582,"female",6.36647044773144,-0.32640056019835,"female-real","male"
"2786","apprenticeship",6926,113,30,4,1,706,"male",6.55961523749324,-1.04456069486772,"male-real","male"
"2787","apprenticeship",15606,302,52,7,1,674,"female",6.51323011091231,-0.649572620799567,"female-real","male"
"2788","apprenticeship",28513,412,93,2,1,866,"male",6.76388490856244,0.0865415172365379,"none","male"
"2789","apprenticeship",4303,108,93,7,1,646,"female",6.4707995037826,0.0865415172365379,"female-real","male"
"2790","apprenticeship",22318,401,151,4,1,832,"female",6.72383244082121,1.12787371250713,"female-real","male"
"2791","apprenticeship",27358,410,83,4,1,912,"male",6.81563999007433,-0.0929985164308048,"female-real","male"
"2792","apprenticeship",107,101,29,4,1,691,"female",6.53813982376767,-1.06251469823446,"male-real","male"
"2793","apprenticeship",6224,111,181,4,1,677,"female",6.51767127291227,1.66649381350915,"male-real","male"
"2794","apprenticeship",8945,203,116,7,1,779,"female",6.65801104587075,0.499483594671426,"male-real","male"
"2795","apprenticeship",7727,201,93,7,1,526,"female",6.26530121273771,0.0865415172365379,"male-real","male"
"2796","apprenticeship",24842,406,28,2,1,684,"male",6.52795791762255,-1.08046870160119,"none","male"
"2797","apprenticeship",13011,210,148,4,1,762,"male",6.63594655568665,1.07401170240692,"female-real","male"
"2798","apprenticeship",4309,108,94,4,1,690,"female",6.5366915975913,0.104495520603272,"male-real","male"
"2799","apprenticeship",17626,305,162,4,1,726,"female",6.5875500148248,1.3253677495412,"male-real","male"
"2800","apprenticeship",3859,107,162,4,1,641,"female",6.46302945692067,1.3253677495412,"male-real","male"
"2801","apprenticeship",11923,208,156,7,1,722,"female",6.58202513889283,1.2176437293408,"male-real","male"
"2802","apprenticeship",2010,104,96,7,1,504,"female",6.22257626807137,0.140403527336741,"female-real","male"
"2803","apprenticeship",19768,309,79,2,1,682,"female",6.52502965784346,-0.164814529897742,"none","male"
"2804","apprenticeship",21465,312,54,4,1,554,"male",6.31716468674728,-0.613664614066099,"male-real","male"
"2805","apprenticeship",26148,408,66,7,1,626,"female",6.4393503711001,-0.398216573665287,"male-real","male"
"2806","apprenticeship",23429,403,131,7,0,721,"female",6.58063913728495,0.76879364517244,"male-real","male"
"2807","apprenticeship",108,101,29,4,1,691,"female",6.53813982376767,-1.06251469823446,"male-real","male"
"2808","apprenticeship",2626,105,116,7,1,742,"female",6.60934924316738,0.499483594671426,"female-real","male"
"2809","apprenticeship",4244,108,81,2,1,665,"female",6.49978704065585,-0.128906523164273,"none","male"
"2810","apprenticeship",5832,111,48,2,1,793,"female",6.67582322163485,-0.721388634266504,"none","male"
"2811","apprenticeship",23430,403,131,7,0,721,"female",6.58063913728495,0.76879364517244,"male-real","male"
"2812","apprenticeship",7687,201,82,2,1,580,"female",6.36302810354046,-0.110952519797539,"none","male"
"2813","apprenticeship",4310,108,94,4,1,690,"female",6.5366915975913,0.104495520603272,"male-real","male"
"2814","apprenticeship",21196,311,177,7,1,727,"male",6.58892647753352,1.59467780004222,"female-real","male"
"2815","apprenticeship",23989,404,114,4,1,461,"female",6.13339804299665,0.463575587937958,"female-real","male"
"2816","apprenticeship",28514,412,93,2,1,866,"male",6.76388490856244,0.0865415172365379,"none","male"
"2817","apprenticeship",27422,410,99,7,0,1038,"male",6.94505106372583,0.194265537436944,"male-real","male"
"2818","apprenticeship",20294,310,63,2,1,521,"female",6.25575004175337,-0.45207858376549,"none","male"
"2819","apprenticeship",9280,204,38,4,1,621,"female",6.43133108193348,-0.900928667933847,"female-real","male"
"2820","apprenticeship",2458,105,65,2,1,746,"female",6.61472560020376,-0.416170577032022,"none","male"
"2821","apprenticeship",5497,110,111,7,1,951,"male",6.85751406254539,0.409713577837755,"female-real","male"
"2822","apprenticeship",26717,409,70,4,1,687,"female",6.53233429222235,-0.32640056019835,"female-real","male"
"2823","apprenticeship",19737,309,72,4,1,629,"female",6.44413125670044,-0.290492553464882,"male-real","male"
"2824","apprenticeship",24841,406,28,2,1,684,"male",6.52795791762255,-1.08046870160119,"none","male"
"2825","apprenticeship",26496,409,10,2,1,608,"female",6.41017488196617,-1.40364076220241,"none","male"
"2826","apprenticeship",21464,312,54,4,1,554,"male",6.31716468674728,-0.613664614066099,"male-real","male"
"2827","apprenticeship",26719,409,70,4,1,687,"female",6.53233429222235,-0.32640056019835,"female-real","male"
"2828","apprenticeship",19767,309,79,2,1,682,"female",6.52502965784346,-0.164814529897742,"none","male"
"2829","apprenticeship",25350,407,16,2,1,612,"female",6.41673228251233,-1.295916742002,"none","male"
"2830","apprenticeship",14826,301,2,2,1,760,"female",6.63331843328038,-1.54727278913628,"none","male"
"2831","apprenticeship",3522,107,46,2,1,657,"female",6.48768401848461,-0.757296640999973,"none","male"
"2832","apprenticeship",21108,311,133,4,1,633,"male",6.45047042214418,0.804701651905909,"male-real","male"
"2833","apprenticeship",21896,401,9,2,1,1089,"female",6.99301512293296,-1.42159476556914,"none","male"
"2834","apprenticeship",8201,202,68,7,1,523,"male",6.25958146406492,-0.362308566931819,"male-real","male"
"2835","apprenticeship",8946,203,116,7,1,779,"female",6.65801104587075,0.499483594671426,"male-real","male"
"2836","apprenticeship",4935,109,108,4,1,719,"female",6.57786135772105,0.355851567737552,"male-real","male"
"2837","apprenticeship",13111,211,5,4,1,897,"male",6.7990558620588,-1.49341077903608,"female-real","male"
"2838","apprenticeship",13109,211,5,4,1,897,"male",6.7990558620588,-1.49341077903608,"female-real","male"
"2839","apprenticeship",22304,401,147,7,1,530,"female",6.27287700654617,1.05605769904019,"male-real","male"
"2840","apprenticeship",10148,205,124,7,1,601,"female",6.39859493453521,0.6431156216053,"male-real","male"
"2841","apprenticeship",15769,302,91,2,1,519,"female",6.25190388316589,0.0506335105030694,"none","male"
"2842","apprenticeship",6981,113,48,2,1,648,"male",6.47389069635227,-0.721388634266504,"none","male"
"2843","apprenticeship",27663,411,12,2,1,734,"male",6.59850902861452,-1.36773275546894,"none","male"
"2844","apprenticeship",5925,111,74,7,1,1072,"female",6.97728134163075,-0.254584546731413,"female-real","male"
"2845","apprenticeship",1227,103,29,2,1,685,"female",6.52941883826223,-1.06251469823446,"none","male"
"2846","apprenticeship",20293,310,63,4,1,714,"female",6.57088296233958,-0.45207858376549,"male-real","male"
"2847","apprenticeship",9281,204,38,4,1,621,"female",6.43133108193348,-0.900928667933847,"female-real","male"
"2848","apprenticeship",25617,407,92,7,0,745,"female",6.61338421837956,0.0685875138698037,"male-real","male"
"2849","apprenticeship",10761,206,152,4,1,753,"female",6.62406522779989,1.14582771587386,"female-real","male"
"2850","apprenticeship",23300,403,90,2,1,671,"female",6.50876913697168,0.0326795071363351,"none","male"
"2851","apprenticeship",24843,406,28,2,1,684,"male",6.52795791762255,-1.08046870160119,"none","male"
"2852","apprenticeship",6750,112,174,4,1,915,"male",6.81892406527552,1.54081578994201,"male-real","male"
"2853","apprenticeship",18387,307,18,7,1,791,"male",6.67329796776765,-1.26000873526853,"female-real","male"
"2854","apprenticeship",26147,408,66,7,1,626,"female",6.4393503711001,-0.398216573665287,"male-real","male"
"2855","apprenticeship",20984,311,86,2,1,592,"male",6.38350663488401,-0.039136506330602,"none","male"
"2856","apprenticeship",5498,110,111,7,1,951,"male",6.85751406254539,0.409713577837755,"female-real","male"
"2857","apprenticeship",19204,308,85,7,1,773,"female",6.65027904858742,-0.0570905096973362,"female-real","male"
"2858","apprenticeship",14895,301,27,4,1,672,"female",6.51025834052315,-1.09842270496792,"male-real","male"
"2859","apprenticeship",18107,306,110,7,1,643,"male",6.46614472423762,0.391759574471021,"female-real","male"
"2860","apprenticeship",13694,212,2,4,1,866,"male",6.76388490856244,-1.54727278913628,"female-real","male"
"2861","apprenticeship",11853,208,129,4,1,986,"female",6.89365635460264,0.732885638438972,"female-real","male"
"2862","apprenticeship",26146,408,66,7,1,626,"female",6.4393503711001,-0.398216573665287,"male-real","male"
"2863","apprenticeship",22303,401,147,7,1,530,"female",6.27287700654617,1.05605769904019,"male-real","male"
"2864","apprenticeship",16946,304,104,4,1,567,"male",6.34035930372775,0.284035554270615,"male-real","male"
"2865","apprenticeship",19143,308,68,2,0,811,"female",6.69826805411541,-0.362308566931819,"none","male"
"2866","apprenticeship",21417,312,41,2,1,596,"male",6.39024066706535,-0.847066657833644,"none","male"
"2867","apprenticeship",16347,303,99,2,1,688,"female",6.53378883793334,0.194265537436944,"none","male"
"2868","apprenticeship",18388,307,18,7,1,791,"male",6.67329796776765,-1.26000873526853,"female-real","male"
"2869","apprenticeship",11362,207,162,4,1,461,"female",6.13339804299665,1.3253677495412,"female-real","male"
"2870","apprenticeship",19952,309,156,7,1,697,"female",6.54678541076052,1.2176437293408,"female-real","male"
"2871","apprenticeship",5924,111,74,7,1,1072,"female",6.97728134163075,-0.254584546731413,"female-real","male"
