"","X","Subject","Trial","Stimulus","Block","RT","ACC","condition","yearofbirth","cTrial","older","RTlog","WordAge"
"4611",4611,403,67,"libraries",4,571,1,"youngreal",1993,0.0761617014806419,"no",6.3491389913798,"oldword"
"4612",4612,403,67,"libraries",4,571,1,"youngreal",1993,0.0761617014806419,"no",6.3491389913798,"oldword"
"4613",4613,403,67,"reckon",2,858,1,"iso",1993,0.0761617014806419,"no",6.75576892198425,"youngword"
"4614",4614,403,67,"reckon",2,858,1,"iso",1993,0.0761617014806419,"no",6.75576892198425,"youngword"
"4615",4615,403,68,"electricity",2,734,1,"iso",1993,0.0995803058295965,"no",6.59987049921284,"oldword"
"4616",4616,403,68,"electricity",2,734,1,"iso",1993,0.0995803058295965,"no",6.59987049921284,"oldword"
"4617",4617,403,69,"delivered",4,677,1,"youngreal",1993,0.122998910178551,"no",6.5191472879404,"oldword"
"4618",4618,403,70,"depressing",4,642,1,"youngreal",1993,0.146417514527506,"no",6.46614472423762,"youngword"
"4619",4619,403,70,"recite",7,936,1,"oldreal",1993,0.146417514527506,"no",6.84268328223842,"oldword"
"4620",4620,403,73,"lifestyle",7,575,1,"oldreal",1993,0.21667332757437,"no",6.35610766069589,"youngword"
"4621",4621,403,74,"reckon",7,615,1,"oldreal",1993,0.240091931923324,"no",6.42324696353352,"youngword"
"4622",4622,403,74,"whistle",2,704,1,"iso",1993,0.240091931923324,"no",6.55819780281227,"oldword"
"4623",4623,403,75,"spirits",2,586,1,"iso",1993,0.263510536272279,"no",6.3750248198281,"youngword"
"4624",4624,403,75,"spirits",2,586,1,"iso",1993,0.263510536272279,"no",6.3750248198281,"youngword"
"4625",4625,403,76,"environment",2,521,1,"iso",1993,0.286929140621233,"no",6.25766758788264,"youngword"
"4626",4626,403,77,"silent",2,524,1,"iso",1993,0.310347744970188,"no",6.26339826259162,"oldword"
"4627",4627,403,78,"stress",2,494,1,"iso",1993,0.333766349319143,"no",6.20455776256869,"youngword"
"4628",4628,403,80,"mittens",2,756,1,"iso",1993,0.380603558017052,"no",6.62936325343745,"oldword"
"4629",4629,403,86,"fried",4,675,1,"youngreal",1993,0.52111518411078,"no",6.51619307604296,"oldword"
"4630",4630,403,89,"electricity",7,760,0,"oldreal",1993,0.591370997157644,"no",6.63463335786169,"oldword"
"4631",4631,403,91,"dye",7,873,1,"oldreal",1993,0.638208205855553,"no",6.77308037565554,"youngword"
"4632",4632,403,93,"dye",4,601,1,"youngreal",1993,0.685045414553462,"no",6.40025744530882,"youngword"
"4633",4633,403,93,"bitten",7,609,1,"oldreal",1993,0.685045414553462,"no",6.41345895716736,"youngword"
"4634",4634,403,94,"miners",7,551,1,"oldreal",1993,0.708464018902417,"no",6.31354804627709,"oldword"
"4635",4635,403,94,"miners",7,551,1,"oldreal",1993,0.708464018902417,"no",6.31354804627709,"oldword"
"4636",4636,403,99,"reckon",4,655,1,"youngreal",1993,0.82555704064719,"no",6.48616078894409,"youngword"
"4637",4637,403,99,"intellectual",7,922,1,"oldreal",1993,0.82555704064719,"no",6.82762923450285,"youngword"
"4638",4638,403,101,"chemistry",4,601,1,"youngreal",1993,0.872394249345099,"no",6.40025744530882,"youngword"
"4639",4639,403,103,"nicest",4,636,1,"youngreal",1993,0.919231458043008,"no",6.45676965557216,"youngword"
"4640",4640,403,105,"pencils",7,899,1,"oldreal",1993,0.966068666740917,"no",6.80239476332431,"oldword"
"4641",4641,403,106,"willow",7,580,1,"oldreal",1993,0.989487271089872,"no",6.36475075685191,"oldword"
"4642",4642,403,107,"confectionery",7,524,1,"oldreal",1993,1.01290587543883,"no",6.26339826259162,"oldword"
"4643",4643,403,107,"bitten",4,1088,1,"youngreal",1993,1.01290587543883,"no",6.99301512293296,"youngword"
"4644",4644,403,109,"intellectual",4,625,1,"youngreal",1993,1.05974308413674,"no",6.4393503711001,"youngword"
"4645",4645,403,112,"stress",7,887,1,"oldreal",1993,1.1299988971836,"no",6.78897174299217,"youngword"
"4646",4646,403,116,"whistle",7,756,1,"oldreal",1993,1.22367331457942,"no",6.62936325343745,"oldword"
"4647",4647,403,119,"physics",4,493,1,"youngreal",1993,1.29392912762628,"no",6.20253551718792,"youngword"
"4648",4648,403,122,"permission",4,627,1,"youngreal",1993,1.36418494067315,"no",6.4425401664682,"oldword"
"4649",4649,403,126,"confectionery",4,737,1,"youngreal",1993,1.45785935806896,"no",6.60394382460047,"oldword"
"4650",4650,403,127,"libraries",7,1055,1,"oldreal",1993,1.48127796241792,"no",6.96224346426621,"oldword"
"4651",4651,403,128,"miners",4,779,1,"youngreal",1993,1.50469656676687,"no",6.65929391968364,"oldword"
"4652",4652,403,128,"beg",7,690,1,"oldreal",1993,1.50469656676687,"no",6.53813982376767,"oldword"
"4653",4653,403,129,"guide",7,605,1,"oldreal",1993,1.52811517111583,"no",6.40687998606931,"youngword"
"4654",4654,403,129,"guide",7,605,1,"oldreal",1993,1.52811517111583,"no",6.40687998606931,"youngword"
"4655",4655,403,130,"dental",7,894,1,"oldreal",1993,1.55153377546478,"no",6.79682371827486,"oldword"
"4656",4656,403,135,"depressing",7,581,1,"oldreal",1993,1.66862679720956,"no",6.36647044773144,"youngword"
"4657",4657,403,136,"survival",7,533,1,"oldreal",1993,1.69204540155851,"no",6.2803958389602,"youngword"
"4658",4658,403,143,"spirits",4,615,0,"youngreal",1993,1.85597563200119,"no",6.42324696353352,"youngword"
"4659",4659,403,149,"pencils",4,626,1,"youngreal",1993,1.99648725809492,"no",6.44094654063292,"oldword"
"4660",4660,403,151,"lifting",4,584,1,"youngreal",1993,2.04332446679283,"no",6.37161184723186,"youngword"
"4661",4661,403,155,"video",4,602,1,"youngreal",1993,2.13699888418865,"no",6.40191719672719,"youngword"
"4662",4662,403,157,"nicest",7,806,1,"oldreal",1993,2.18383609288656,"no",6.69332366826995,"youngword"
"4663",4663,403,159,"mittens",7,418,0,"oldreal",1993,2.23067330158447,"no",6.03787091992214,"oldword"
"4664",4664,403,159,"guide",4,830,1,"youngreal",1993,2.23067330158447,"no",6.72262979485545,"youngword"
"4665",4665,404,1,"impressive",2,816,1,"iso",1990,-1.46946618555036,"no",6.70563909486,"youngword"
"4666",4666,404,2,"idle",7,651,1,"oldreal",1990,-1.44604758120141,"no",6.48004456192665,"oldword"
"4667",4667,404,2,"fridge",4,663,1,"youngreal",1990,-1.44604758120141,"no",6.49828214947643,"youngword"
"4668",4668,404,2,"nicest",2,638,1,"iso",1990,-1.44604758120141,"no",6.45990445437753,"youngword"
"4669",4669,404,4,"reckon",4,952,1,"youngreal",1990,-1.3992103725035,"no",6.8596149036542,"youngword"
"4670",4670,404,4,"depressing",2,672,1,"iso",1990,-1.3992103725035,"no",6.51174532964473,"youngword"
"4671",4671,404,5,"libraries",2,772,1,"iso",1990,-1.37579176815454,"no",6.65027904858742,"oldword"
"4672",4672,404,5,"libraries",2,772,1,"iso",1990,-1.37579176815454,"no",6.65027904858742,"oldword"
"4673",4673,404,7,"environment",7,786,0,"oldreal",1990,-1.32895455945663,"no",6.6682282484174,"youngword"
"4674",4674,404,7,"video",4,603,1,"youngreal",1990,-1.32895455945663,"no",6.40357419793482,"youngword"
"4675",4675,404,8,"nicest",4,569,1,"youngreal",1990,-1.30553595510768,"no",6.3456363608286,"youngword"
"4676",4676,404,8,"nicest",4,569,1,"youngreal",1990,-1.30553595510768,"no",6.3456363608286,"youngword"
"4677",4677,404,9,"lifestyle",4,569,1,"youngreal",1990,-1.28211735075873,"no",6.3456363608286,"youngword"
"4678",4678,404,11,"physics",2,706,1,"iso",1990,-1.23528014206082,"no",6.56103066589657,"youngword"
"4679",4679,404,12,"reckon",2,590,1,"iso",1990,-1.21186153771186,"no",6.3818160174061,"youngword"
"4680",4680,404,13,"delivered",4,664,1,"youngreal",1990,-1.18844293336291,"no",6.49978704065585,"oldword"
"4681",4681,404,16,"permission",2,535,1,"iso",1990,-1.11818712031604,"no",6.2841341610708,"oldword"
"4682",4682,404,17,"willow",2,752,1,"iso",1990,-1.09476851596709,"no",6.62406522779989,"oldword"
"4683",4683,404,19,"fireworks",7,663,1,"oldreal",1990,-1.04793130726918,"no",6.49828214947643,"oldword"
"4684",4684,404,20,"dye",2,611,1,"iso",1990,-1.02451270292023,"no",6.41673228251233,"youngword"
"4685",4685,404,22,"idle",2,589,1,"iso",1990,-0.977675494222316,"no",6.38012253689976,"oldword"
"4686",4686,404,23,"mittens",2,573,1,"iso",1990,-0.954256889873361,"no",6.35262939631957,"oldword"
"4687",4687,404,24,"intellectual",2,533,1,"iso",1990,-0.930838285524407,"no",6.2803958389602,"youngword"
"4688",4688,404,26,"fireworks",2,621,1,"iso",1990,-0.884001076826497,"no",6.43294009273918,"oldword"
"4689",4689,404,26,"frighten",4,533,0,"youngreal",1990,-0.884001076826497,"no",6.2803958389602,"oldword"
"4690",4690,404,27,"seventh",2,571,1,"iso",1990,-0.860582472477543,"no",6.3491389913798,"youngword"
"4691",4691,404,27,"seventh",2,571,1,"iso",1990,-0.860582472477543,"no",6.3491389913798,"youngword"
"4692",4692,404,28,"silent",2,483,1,"iso",1990,-0.837163868128588,"no",6.18208490671663,"oldword"
"4693",4693,404,28,"depressing",7,597,1,"oldreal",1990,-0.837163868128588,"no",6.39359075395063,"youngword"
"4694",4694,404,29,"respected",7,476,1,"oldreal",1990,-0.813745263779634,"no",6.16751649088834,"oldword"
"4695",4695,404,29,"respected",7,476,1,"oldreal",1990,-0.813745263779634,"no",6.16751649088834,"oldword"
"4696",4696,404,29,"spirits",4,702,1,"youngreal",1990,-0.813745263779634,"no",6.55535689181067,"youngword"
"4697",4697,404,29,"spirits",4,702,1,"youngreal",1990,-0.813745263779634,"no",6.55535689181067,"youngword"
"4698",4698,404,30,"pencils",2,570,1,"iso",1990,-0.790326659430679,"no",6.34738920965601,"oldword"
"4699",4699,404,30,"pencils",2,570,1,"iso",1990,-0.790326659430679,"no",6.34738920965601,"oldword"
"4700",4700,404,31,"electricity",2,682,1,"iso",1990,-0.766908055081724,"no",6.52649485957079,"oldword"
"4701",4701,404,31,"beg",4,753,1,"youngreal",1990,-0.766908055081724,"no",6.62539236800796,"oldword"
"4702",4702,404,32,"fried",2,597,1,"iso",1990,-0.74348945073277,"no",6.39359075395063,"oldword"
"4703",4703,404,32,"fried",2,597,1,"iso",1990,-0.74348945073277,"no",6.39359075395063,"oldword"
"4704",4704,404,33,"fried",4,586,1,"youngreal",1990,-0.720070846383815,"no",6.3750248198281,"oldword"
"4705",4705,404,34,"hymns",2,637,1,"iso",1990,-0.69665224203486,"no",6.45833828334479,"oldword"
"4706",4706,404,36,"video",2,621,1,"iso",1990,-0.649815033336951,"no",6.43294009273918,"youngword"
"4707",4707,404,37,"delivered",2,667,1,"iso",1990,-0.626396428987997,"no",6.50428817353665,"oldword"
"4708",4708,404,37,"silent",4,675,1,"youngreal",1990,-0.626396428987997,"no",6.51619307604296,"oldword"
"4709",4709,404,38,"hymns",7,884,1,"oldreal",1990,-0.602977824639042,"no",6.78558764500793,"oldword"
"4710",4710,404,38,"hymns",7,884,1,"oldreal",1990,-0.602977824639042,"no",6.78558764500793,"oldword"
"4711",4711,404,39,"intellectual",7,535,1,"oldreal",1990,-0.579559220290087,"no",6.2841341610708,"youngword"
"4712",4712,404,41,"whistle",2,715,1,"iso",1990,-0.532722011592178,"no",6.57368016696065,"oldword"
"4713",4713,404,41,"video",7,753,1,"oldreal",1990,-0.532722011592178,"no",6.62539236800796,"youngword"
"4714",4714,404,43,"fireworks",4,690,1,"youngreal",1990,-0.485884802894269,"no",6.53813982376767,"oldword"
"4715",4715,404,43,"delivered",7,511,1,"oldreal",1990,-0.485884802894269,"no",6.23832462503951,"oldword"
"4716",4716,404,44,"willow",4,525,1,"youngreal",1990,-0.462466198545314,"no",6.26530121273771,"oldword"
"4717",4717,404,44,"willow",4,525,1,"youngreal",1990,-0.462466198545314,"no",6.26530121273771,"oldword"
"4718",4718,404,46,"dental",2,574,1,"iso",1990,-0.415628989847405,"no",6.35437004079735,"oldword"
"4719",4719,404,50,"dental",7,709,1,"oldreal",1990,-0.321954572451587,"no",6.56526497003536,"oldword"
"4720",4720,404,51,"stress",2,540,1,"iso",1990,-0.298535968102632,"no",6.29341927884648,"youngword"
"4721",4721,404,52,"depressing",4,645,1,"youngreal",1990,-0.275117363753677,"no",6.4707995037826,"youngword"
"4722",4722,404,52,"bitten",2,606,1,"iso",1990,-0.275117363753677,"no",6.4085287910595,"youngword"
"4723",4723,404,53,"confectionery",4,539,1,"youngreal",1990,-0.251698759404723,"no",6.29156913955832,"oldword"
"4724",4724,404,53,"confectionery",4,539,1,"youngreal",1990,-0.251698759404723,"no",6.29156913955832,"oldword"
"4725",4725,404,54,"respected",2,660,1,"iso",1990,-0.228280155055768,"no",6.49375383985169,"oldword"
"4726",4726,404,55,"guide",2,546,1,"iso",1990,-0.204861550706813,"no",6.30444880242198,"youngword"
"4727",4727,404,56,"electricity",7,575,1,"oldreal",1990,-0.181442946357859,"no",6.35610766069589,"oldword"
"4728",4728,404,57,"lifting",2,738,1,"iso",1990,-0.158024342008904,"no",6.6052979209482,"youngword"
"4729",4729,404,57,"idle",4,640,1,"youngreal",1990,-0.158024342008904,"no",6.46302945692067,"oldword"
"4730",4730,404,58,"pencils",4,413,1,"youngreal",1990,-0.13460573765995,"no",6.02586597382531,"oldword"
"4731",4731,404,58,"pencils",4,413,1,"youngreal",1990,-0.13460573765995,"no",6.02586597382531,"oldword"
"4732",4732,404,60,"environment",2,619,1,"iso",1990,-0.0877685289620404,"no",6.42971947803914,"youngword"
"4733",4733,404,61,"chemistry",2,801,1,"iso",1990,-0.0643499246130858,"no",6.68710860786651,"youngword"
"4734",4734,404,61,"physics",7,610,1,"oldreal",1990,-0.0643499246130858,"no",6.4150969591716,"youngword"
"4735",4735,404,63,"frighten",2,624,1,"iso",1990,-0.0175127159151765,"no",6.4377516497364,"oldword"
"4736",4736,404,63,"recite",4,614,1,"youngreal",1990,-0.0175127159151765,"no",6.42162226780652,"oldword"
"4737",4737,404,65,"expensive",2,576,1,"iso",1990,0.0293244927827327,"no",6.3578422665081,"youngword"
"4738",4738,404,66,"miners",2,720,1,"iso",1990,0.0527430971316873,"no",6.58063913728495,"oldword"
"4739",4739,404,67,"survival",2,523,1,"iso",1990,0.0761617014806419,"no",6.26149168432104,"youngword"
"4740",4740,404,70,"fridge",2,621,1,"iso",1990,0.146417514527506,"no",6.43294009273918,"youngword"
"4741",4741,404,72,"chemistry",7,587,1,"oldreal",1990,0.193254723225415,"no",6.37672694789863,"youngword"
"4742",4742,404,72,"lifestyle",2,694,1,"iso",1990,0.193254723225415,"no",6.54391184556479,"youngword"
"4743",4743,404,75,"recite",2,657,1,"iso",1990,0.263510536272279,"no",6.48920493132532,"oldword"
"4744",4744,404,76,"respected",4,672,1,"youngreal",1990,0.286929140621233,"no",6.51174532964473,"oldword"
"4745",4745,404,77,"beg",2,592,0,"iso",1990,0.310347744970188,"no",6.38519439899773,"oldword"
"4746",4746,404,78,"reckon",7,576,1,"oldreal",1990,0.333766349319143,"no",6.3578422665081,"youngword"
"4747",4747,404,83,"bitten",7,630,1,"oldreal",1990,0.450859371063916,"no",6.44730586254121,"youngword"
"4748",4748,404,85,"seventh",7,732,1,"oldreal",1990,0.497696579761825,"no",6.59714570188665,"youngword"
"4749",4749,404,87,"lifting",7,619,1,"oldreal",1990,0.544533788459734,"no",6.42971947803914,"youngword"
"4750",4750,404,88,"whistle",4,687,1,"youngreal",1990,0.567952392808689,"no",6.53378883793334,"oldword"
"4751",4751,404,88,"whistle",7,753,1,"oldreal",1990,0.567952392808689,"no",6.62539236800796,"oldword"
"4752",4752,404,89,"physics",4,450,1,"youngreal",1990,0.591370997157644,"no",6.11146733950268,"youngword"
"4753",4753,404,89,"physics",4,450,1,"youngreal",1990,0.591370997157644,"no",6.11146733950268,"youngword"
"4754",4754,404,91,"impressive",7,665,1,"oldreal",1990,0.638208205855553,"no",6.50128967054039,"youngword"
"4755",4755,404,95,"guide",4,675,1,"youngreal",1990,0.731882623251371,"no",6.51619307604296,"youngword"
"4756",4756,404,96,"permission",4,575,1,"youngreal",1990,0.755301227600326,"no",6.35610766069589,"oldword"
"4757",4757,404,99,"chemistry",4,602,1,"youngreal",1990,0.82555704064719,"no",6.40191719672719,"youngword"
"4758",4758,404,104,"frighten",7,585,0,"oldreal",1990,0.942650062391963,"no",6.37331978957701,"oldword"
"4759",4759,404,105,"nicest",7,581,1,"oldreal",1990,0.966068666740917,"no",6.36647044773144,"youngword"
"4760",4760,404,106,"environment",4,730,1,"youngreal",1990,0.989487271089872,"no",6.59441345974978,"youngword"
"4761",4761,404,108,"confectionery",7,923,1,"oldreal",1990,1.03632447978778,"no",6.82871207164168,"oldword"
"4762",4762,404,109,"libraries",7,436,1,"oldreal",1990,1.05974308413674,"no",6.07993319509559,"oldword"
"4763",4763,404,111,"intellectual",4,699,1,"youngreal",1990,1.10658029283465,"no",6.5510803350434,"youngword"
"4764",4764,404,112,"spirits",7,585,1,"oldreal",1990,1.1299988971836,"no",6.37331978957701,"youngword"
"4765",4765,404,113,"fridge",7,744,1,"oldreal",1990,1.15341750153255,"no",6.61338421837956,"youngword"
"4766",4766,404,113,"lifting",4,675,1,"youngreal",1990,1.15341750153255,"no",6.51619307604296,"youngword"
"4767",4767,404,117,"permission",7,537,1,"oldreal",1990,1.24709191892837,"no",6.28785856016178,"oldword"
"4768",4768,404,120,"dye",7,666,1,"oldreal",1990,1.31734773197524,"no",6.50279004591562,"youngword"
"4769",4769,404,121,"mittens",7,598,1,"oldreal",1990,1.34076633632419,"no",6.39526159811545,"oldword"
"4770",4770,404,123,"miners",4,554,1,"youngreal",1990,1.3876035450221,"no",6.31896811374643,"oldword"
"4771",4771,404,123,"expensive",7,738,1,"oldreal",1990,1.3876035450221,"no",6.6052979209482,"youngword"
"4772",4772,404,129,"impressive",4,773,1,"youngreal",1990,1.52811517111583,"no",6.65157187358973,"youngword"
"4773",4773,404,133,"dye",4,705,1,"youngreal",1990,1.62178958851165,"no",6.55961523749324,"youngword"
"4774",4774,404,135,"seventh",4,551,1,"youngreal",1990,1.66862679720956,"no",6.31354804627709,"youngword"
"4775",4775,404,135,"guide",7,556,1,"oldreal",1990,1.66862679720956,"no",6.32256523992728,"youngword"
"4776",4776,404,136,"beg",7,748,1,"oldreal",1990,1.69204540155851,"no",6.61873898351722,"oldword"
"4777",4777,404,136,"beg",7,748,1,"oldreal",1990,1.69204540155851,"no",6.61873898351722,"oldword"
"4778",4778,404,136,"electricity",4,556,1,"youngreal",1990,1.69204540155851,"no",6.32256523992728,"oldword"
"4779",4779,404,136,"electricity",4,556,1,"youngreal",1990,1.69204540155851,"no",6.32256523992728,"oldword"
"4780",4780,404,137,"hymns",4,549,1,"youngreal",1990,1.71546400590746,"no",6.30991827822652,"oldword"
"4781",4781,404,137,"hymns",4,549,1,"youngreal",1990,1.71546400590746,"no",6.30991827822652,"oldword"
"4782",4782,404,137,"willow",7,405,1,"oldreal",1990,1.71546400590746,"no",6.00635315960173,"oldword"
"4783",4783,404,137,"willow",7,405,1,"oldreal",1990,1.71546400590746,"no",6.00635315960173,"oldword"
"4784",4784,404,139,"expensive",4,532,1,"youngreal",1990,1.76230121460537,"no",6.27852142416584,"youngword"
"4785",4785,404,140,"libraries",4,518,1,"youngreal",1990,1.78571981895433,"no",6.25190388316589,"oldword"
"4786",4786,404,141,"recite",7,834,1,"oldreal",1990,1.80913842330328,"no",6.72743172485086,"oldword"
"4787",4787,404,142,"pencils",7,556,1,"oldreal",1990,1.83255702765224,"no",6.32256523992728,"oldword"
"4788",4788,404,144,"stress",4,558,1,"youngreal",1990,1.87939423635015,"no",6.3261494731551,"youngword"
"4789",4789,404,149,"bitten",4,576,1,"youngreal",1990,1.99648725809492,"no",6.3578422665081,"youngword"
"4790",4790,404,151,"dental",4,680,1,"youngreal",1990,2.04332446679283,"no",6.52356230614951,"oldword"
"4791",4791,404,152,"mittens",4,603,1,"youngreal",1990,2.06674307114178,"no",6.40357419793482,"oldword"
"4792",4792,404,157,"survival",7,561,0,"oldreal",1990,2.18383609288656,"no",6.33150184989369,"youngword"
"4793",4793,404,157,"survival",4,528,1,"youngreal",1990,2.18383609288656,"no",6.2709884318583,"youngword"
"4794",4794,404,159,"stress",7,697,1,"oldreal",1990,2.23067330158447,"no",6.54821910276237,"youngword"
"4795",4795,404,160,"silent",7,428,1,"oldreal",1990,2.25409190593342,"no",6.06145691892802,"oldword"
